day,price,momentum,mean_reversion,buy_hold
834,97.75074857506544,81118.64635482614,129371.73187664564,97644.3555931733
835,97.11195094662222,81541.80652397976,128567.91261809846,97038.92805932557
836,95.74008850145518,82450.57249070247,126841.65471668722,95738.7302189236
837,95.14234524115294,82846.53692118471,126089.49546796136,95172.2124175961
838,94.12947312097553,83517.4961086034,124814.96644594814,94212.25163734626
839,93.32289657325988,84051.79844970396,123800.02566708777,93447.80977281876
840,93.8237064412062,83720.04582728044,124430.2105625871,93922.4578769707
841,94.04845766839495,83571.1633595317,124713.02213976327,94135.46834405359
842,93.39213383610709,84005.93345184923,123887.14910463295,93513.43015622266
843,93.34447124126821,84037.50669319558,123827.17375416523,93468.25740359299
844,91.38465578557333,85335.75171292554,121361.07598494667,91610.82057961855
845,92.4989509296796,84597.60664057112,122763.22880558416,92666.90615513771
846,92.9413943280239,84304.51785165285,123319.96932647955,93086.23679069377
847,92.75930039467976,84425.14275100251,123090.83477123184,92913.65524673618
848,92.77578188946822,84414.22487684009,123111.57395736955,92929.27576613013
849,95.11662889761175,82863.5722572573,126021.23169464817,95147.83946792241
850,95.40160560614034,82674.79448662017,126021.23169464817,95417.92930258409
851,97.41622331751657,81340.24668373706,126021.23169464817,97327.30557189947
852,96.99281452084023,81620.7263380829,126021.23169464817,96926.01519108529
853,96.78187833601942,81760.45727582434,126021.23169464817,96726.09808355542
854,97.85921587664043,81046.79411299177,125985.3180380186,97747.15668067217
855,98.20056067671312,80820.6762989816,125567.7195812483,98070.66999897202
856,98.10261903928003,80885.55600112511,125687.54058522113,97977.84472634752
857,97.1322231555094,81528.37755843597,126874.71503004227,97058.14127002913
858,95.56334533143388,82567.65287170705,128758.99165665486,95571.21992022198
859,94.81649712459334,83062.3892318105,128758.99165665486,94863.38625288669
860,95.13103563424535,82854.02876986883,128758.99165665486,95161.49361227504
861,95.14131265777925,82847.22093774272,128758.99165665486,95171.23377525684
862,95.6358584594152,82519.61783504416,128758.99165665486,95639.94504112186
863,95.59806180194211,82544.65556101184,128758.99165665486,95604.12284000099
864,95.21471790143998,82798.59493485675,128758.99165665486,95240.80440868156
865,95.23547059038073,82784.84768381581,128758.99165665486,95260.47299968232
866,97.43816048395917,81325.71479656454,128758.99165665486,97348.09676458333
867,95.86995087282361,82364.54746401463,128758.99165665486,95861.8087209976
868,96.35550812957507,82042.89866359335,128758.99165665486,96322.00099380442
869,97.56822367103344,81239.55674307093,128758.99165665486,97471.36559196869
870,97.50032414295092,81284.53558223613,128758.99165665486,97407.01306151769
871,97.19356292904787,81487.7441124264,128758.99165665486,97116.27672039183
872,96.91218322200092,81631.59982022845,128758.99165665486,96849.5959837595
873,98.48811754460988,82893.3341149041,128722.29779045357,98343.20520827764
874,99.65560719309197,83828.05690571813,127272.28987099013,99449.70646501496
875,99.0992656518122,83382.63529638146,127963.25928714812,98922.42760185622
876,99.79109522977872,83936.53217651682,127104.01538012526,99578.11675375857
877,98.62676010156167,83004.3349772484,128550.10542385218,98474.60522857237
878,100.91461953453667,84836.05516162948,125708.61188192142,100642.94936859667
879,101.42685834621628,85246.16697053412,125072.41751860724,101128.42938086919
880,101.06120802779284,84953.41774869463,125526.55075923822,100781.88023810979
881,100.59002363679497,84576.17518426232,126111.75603224665,100335.31000815357
882,100.84671376962865,84781.68802769411,125792.95001461654,100578.59092712516
883,99.89621748153485,84020.6958045763,126973.4548241868,99677.74753320955
884,100.04128185633209,84136.83814248435,126793.2866380607,99815.23390255736
885,100.39925717616671,84423.44255943435,126348.68565216972,100154.50898032181
886,98.21386869137267,82673.76330002902,129062.91152490058,98083.28281739367
887,98.38736763664649,82812.67109980308,128847.42794867129,98247.71836612653
888,97.30144305863618,81943.2514407157,130196.13304434571,97218.52130913115
889,98.07682664661097,82564.04384966381,129233.11607486151,97953.39970026983
890,98.41194255902667,82832.34642631335,128816.90619448034,98271.00952124149
891,98.84479122837284,83178.8964079234,128279.31342070528,98681.24664602568
892,98.72991448597713,83086.92307917368,128421.98893517558,98572.37093993613
893,97.36050188260052,81990.5354820174,130122.78270451716,97274.49496424914
894,96.86063933066892,81590.33243081912,130743.6059040088,96800.74468935176
895,96.27916569821582,81124.78941104334,131465.78907121063,96249.64660817778
896,95.79936224856915,80740.64620251123,132061.69911005173,95794.90756983924
897,96.56215714033777,81304.98466827272,131114.3171478829,96517.85488459459
898,95.35156634609072,82273.88438683443,132617.85616526948,95370.50403915405
899,96.07899112649837,81691.6879350184,131714.40345048404,96059.92893876616
900,96.1006118931236,81674.38369414871,131687.5507217492,96080.4202600156
901,97.3833323673839,80647.75478501584,130058.14042788694,97296.13280929349
902,96.17738997262468,81612.9341440829,130058.14042788694,96153.1875359981
903,95.81326011658247,81904.36648993898,130058.14042788694,95808.07942831585
904,96.05058021961332,81714.426683583,130058.14042788694,96033.00218681231
905,96.64176923467595,81241.26690652785,130058.14042788694,96593.30812955587
906,94.93403498011124,82608.05678010777,130021.07138676032,94974.78405843797
907,95.76136097964331,81945.90410893701,131097.8238601684,95758.89144594579
908,96.55667782945596,81309.37005001899,132095.21929134714,96512.66180696459
909,96.53364868773815,81327.80148782204,132095.21929134714,96490.8356826084
910,94.69953729199943,82795.73765881147,132057.56964403993,94752.53627496936
911,94.83503371650686,82687.29271755202,132237.1218245395,94880.954513363
912,95.47656382690353,82173.84230444294,133087.24115865908,95488.97178727345
913,96.30442154133105,81511.26407377263,134184.27127077605,96273.58311346782
914,96.86243947822275,81064.65286164705,134923.72500685067,96802.45079915172
915,97.20272893219976,80792.30124807566,135374.6573003388,97124.96390149019
916,95.94740045326051,81797.00689735597,133673.02649042627,95935.21241943607
917,95.78745224705632,81925.02189029343,133673.02649042627,95783.61973387528
918,95.3632130616495,82264.5629055538,133673.02649042627,95381.54234293637
919,96.04950209014778,81715.28956750769,133673.02649042627,96031.98037765958
920,97.08109050411196,80889.65490325018,133673.02649042627,97009.67973282823
921,96.2587712738456,81547.80039267504,133673.02649042627,96230.31756639533
922,95.58352229412515,82088.23779689068,133673.02649042627,95590.34286028749
923,95.0935892103396,82480.35710694137,133673.02649042627,95126.0033489002
924,96.31434007591275,81503.32574695698,133673.02649042627,96282.98351457108
925,95.29055371303899,82322.71601786405,133673.02649042627,95312.67863981423
926,97.77182329239815,80336.82498966398,133634.932217664,97664.32939015243
927,97.52107113995157,80537.51517423237,133960.61765635596,97426.67625791913
928,97.9426216463949,80200.12605067926,133413.09349641457,97826.2054235646
929,97.64508024086926,80438.26414444656,133799.55041110958,97544.20725803608
930,96.66043377572129,81226.32868904606,135078.44278682515,96610.99765524027
931,95.89294218341652,81840.59272551189,136075.28701525272,95883.59899048579
932,96.39470761242234,81439.00336496327,135386.01425783942,96359.15273822489
933,96.35760165270287,81422.34353059088,135386.01425783942,96323.98515355687
934,95.95233968769186,81096.83358524716,135386.01425783942,95939.89363362303
935,95.63907056258671,80845.21309135729,135386.01425783942,95642.98934751091
936,96.06628736388603,81188.35735271694,135386.01425783942,96047.88880692078
937,94.10702789173958,79569.29962408001,135347.42667144167,94190.9789225178
938,95.28999954208216,78618.54390602109,136964.20205254218,95312.15341814654
939,95.04224490808888,78817.66459913025,136625.59411322436,95077.3412172568
940,94.927920774556,78909.54704080756,136469.34654422465,94968.98925234303
941,94.14774918370526,79536.57187344295,135403.08073746908,94229.5729784005
942,91.39538478115074,81748.65040732223,131641.40563343855,91620.989104115
943,90.8970090452013,82149.19557724116,130960.27213358876,91148.64797554704
944,88.27377860354918,84257.48899362586,127375.08529010996,88662.45224424142
945,87.16893109608961,85145.45624541599,125865.08270516752,87615.3207710874
946,87.52522083563241,84859.10575928392,126352.02630966109,87952.99832144452
947,87.89898061454119,84558.71458179878,126862.84633549205,88307.23329527758
948,87.1643844137118,85149.11041943415,125858.86872351209,87611.01160246089
949,88.12571039371952,84376.49158943407,127172.7194630786,88522.11895694214
950,88.63922775987182,83963.7770733673,127874.54713166406,89008.81073338976
951,87.75126644963348,84677.43263128342,126660.96438405775,88167.23555797791
952,86.25738145466957,85878.06977307211,124619.26162528608,86751.38949330598
953,85.15879138161317,86761.00791741282,123117.81111839975,85710.18857297533
954,84.99125053347862,86895.66069571587,122888.83190447337,85551.39987685563
955,87.51719767420231,84865.55398363856,126341.06100049664,87945.39428125713
956,87.36378843912259,84988.84916777324,126131.39555801665,87799.99897806835
957,87.04810517157163,85242.56418421735,125699.9490943132,87500.80666169088
958,86.47621287698996,85702.19469947941,124918.34001496376,86958.78939969996
959,84.95621367037315,86923.81986413781,122840.94678593859,85518.19330144081
960,85.22369226626293,86708.84699946523,123206.51159780937,85771.69910587101
961,84.12619994216263,87590.9028816683,121706.56139186968,84731.53858928278
962,84.19268660894414,87537.46746874112,121797.42917047846,84794.55206477326
963,83.95570593127943,87727.92912037407,121473.54607037721,84569.9510004303
964,84.14638396257669,87574.68096052883,121734.14702952011,84750.66821838332
965,84.44691099117925,87333.14703129865,122144.87935861625,85035.4960412806
966,84.78578323638497,87060.79500601765,122608.01835541995,85356.66596829539
967,85.26585944689369,86674.95718639363,123264.14176968583,85811.66351876466
968,84.53823448290237,87259.75023271628,122269.69179439297,85122.04889294197
969,85.0240793738062,86869.27611781862,122933.69930329593,85582.51377420532
970,84.63012418349236,87185.89837139622,122395.27807166985,85209.13837533373
971,84.36869517416179,87396.009176178,122037.98127079658,84961.36613362866
972,82.79602022243479,88659.96989964039,119888.5957435193,83470.84601399617
973,82.7023783950098,88735.22994737526,119760.61482260868,83382.09593397306
974,83.07968494395398,88431.98822660718,120276.2822431122,83739.69239842545
975,84.19138083588756,87538.51692009499,121795.64456158222,84793.31450388354
976,84.46928758347246,87315.16293754012,122140.83048348391,85056.70370468569
977,85.23070429139729,86703.21142655042,122140.83048348391,85778.34483042499
978,85.34280488833475,86613.11604387134,122140.83048348391,85884.58941388111
979,85.70907382601752,86318.74526436161,122106.02266747189,86231.72485990134
980,86.26922459650663,85868.55142593496,121347.68503311282,86762.61396227105
981,85.85059297827733,86205.00615388766,121914.43264422244,86365.85120528819
982,85.84823601776556,86206.90044584568,121917.62352059527,86363.6173698347
983,85.76846577819059,86271.01188197761,122025.61725720785,86288.0142409721
984,85.86661031725657,86192.13299955789,121892.7482128333,86381.03181586847
985,84.1435917400955,87576.92507304777,124225.38774597207,84748.02185857315
986,85.05660633091203,86843.13416382465,122954.79214894086,85613.34155838503
987,86.71369399532017,85511.33084309021,122919.75236931947,87183.86476223136
988,86.68427980380496,85534.97106368812,122959.37454265196,87155.9871361472
989,86.84596439901695,85405.02496280284,122741.5784814082,87309.22550363914
990,87.59153785363483,84805.80669328166,121737.25916718553,88015.85101042395
991,88.4330464451931,84084.18319393462,120603.71112258753,88813.40010674791
992,89.21375343401711,84789.76165975606,119552.06543594433,89553.32381005485
993,90.69080425399027,86124.67381811498,117562.41484229792,90953.21509876143
994,89.97414540661185,85476.98005170935,118527.78494456314,90273.99373152522
995,91.38612319956282,86753.08125124514,116625.79049997695,91612.21133749433
996,90.04387308277362,85539.99773628986,118433.85878414074,90340.07890958454
997,88.03259763138846,83722.27012830431,121143.13279267325,88433.87030422685
998,87.44930860884283,83195.11182237169,121893.50629673984,87881.05166696788
999,89.71487849688707,85242.66275851152,121893.50629673984,90028.27064368982
1000,89.37055985880816,84931.47838346782,121893.50629673984,89701.93883745263
1001,90.30226349208635,85773.52287593346,121893.50629673984,90584.97128443784
1002,90.55573133667362,86002.59915612449,121893.50629673984,90825.1982440027
1003,89.59928928846811,85138.1968609222,121893.50629673984,89918.71969002858
1004,88.74024751242008,84361.82187376663,121893.50629673984,89104.5533237376
1005,88.58035505039433,84217.3160864898,121893.50629673984,88953.01347033988
1006,89.32842750851012,84893.4004880342,121893.50629673984,89662.00743539292
1007,90.60158328517984,86044.03870764008,121893.50629673984,90868.6549364984
1008,89.30029111166213,84867.97169591892,121893.50629673984,89635.34085336982
1009,91.25180808821993,86631.69147050203,121858.7689634219,91484.91270174802
1010,90.44445147928172,85902.02791469924,122883.30703515164,90719.73152554933
1011,91.16620327790721,86554.32453054629,121967.4017364959,91403.77979378868
1012,90.96261127173895,86370.32446724201,122225.76063157394,91210.82321299179
1013,92.98445904173599,88197.60700486586,119660.02946312766,93127.05185051498
1014,93.9038278577015,89028.50367670192,118493.34754897754,93998.39383765258
1015,94.53214682197401,89596.35863023026,117696.00881048181,94593.89010136963
1016,93.7034641274483,88847.42122781636,118747.60975178303,93808.49689114174
1017,92.92460460436143,88143.51244352607,119735.98493209055,93070.32414396756
1018,92.33812330750557,87613.46906029485,120480.23153927013,92514.47999334261
1019,91.65609665907851,86997.07478800663,121345.72549759262,91868.08167658318
1020,90.80824486150655,86230.81295208291,122387.07900177257,91064.52073644115
1021,89.91191634797704,85420.73938222694,122387.07900177257,90215.01545135415
1022,89.98048611449133,85482.7105844212,122387.07900177257,90280.0032077089
1023,89.56656944121441,85108.62569022989,122387.07900177257,89887.70909207291
1024,89.62899656479438,85165.0453645914,122387.07900177257,89946.87509049143
1025,89.24080288378637,84814.20810322682,122387.07900177257,89578.96022593456
1026,89.09738286119362,84684.58958954923,122387.07900177257,89443.03230961727
1027,88.55072649208901,84190.53872569652,122387.07900177257,88924.93267575401
1028,90.10289997242677,85593.34438598032,122387.07900177257,90396.02229860511
1029,89.38689810981407,84946.24438177959,122387.07900177257,89717.4235959637
1030,88.15122745783185,83781.69533062955,122352.19635890257,88546.30303732799
1031,88.066782523627,83857.98498302574,122240.81707723762,88466.26941480787
1032,88.17581963240471,83759.47814889454,122384.63239268359,88569.6105433998
1033,89.96339657433809,82144.53671024386,124706.77546041187,90263.8064065799
1034,87.11198076765999,84720.57662047428,124671.2316599769,87561.3454659865
1035,89.22349823877087,82812.97925638894,127542.87464396819,89562.55955678778
1036,89.53616117777192,82530.5117862184,127931.56511040535,89858.88932329975
1037,88.7885308433939,83205.93961226402,127931.56511040535,89150.31438592041
1038,88.10974653373432,83819.17022844635,127931.56511040535,88506.98903167131
1039,87.84595474460812,84057.48628715258,127931.56511040535,88256.97743922197
1040,87.31304462599914,84538.93053351161,127895.10218364916,87751.90596665215
1041,86.18137193079471,85561.31177350372,126319.87563273871,86679.35062443816
1042,87.94830436839256,83965.02109317832,128779.34903097799,88353.98042977638
1043,87.07500050073946,84753.98551273585,127563.75776932665,87526.29700806206
1044,87.80740334952417,84092.31457564658,128583.22251231906,88220.43992716366
1045,87.76515612943011,84130.48176431254,128524.41669056837,88180.39965598138
1046,87.34119373880992,84513.49992536659,127934.28421045958,87778.58460036996
1047,86.95295754693205,84864.24215052048,127393.8806467243,87410.6294456649
1048,86.67250097213423,85117.61359079716,127003.50042029396,87144.8236178552
1049,87.15171897970555,84684.67613203944,127670.54569972822,87599.00779697682
1050,87.45491238781678,84410.76367143511,128092.5743556653,87886.362710612
1051,87.91397502334083,83996.03507673631,128694.85547130005,88321.4444124403
1052,89.52412540936623,82541.38519853895,128658.17988269297,89847.48229036888
1053,88.78507968056644,83209.05747853922,129667.46998945106,89147.04350809229
1054,88.01115694704862,83908.23851145183,130688.32988398944,88413.54965795971
1055,87.82146656577228,84079.609516554,130688.32988398944,88233.76849626278
1056,88.23945334050197,83701.9898754163,130688.32988398944,88629.92009567037
1057,88.15451150957902,83778.72843665774,130688.32988398944,88549.41553377725
1058,87.83691590754916,84065.65219720731,130688.32988398944,88248.4107811979
1059,87.93658858375214,83975.60542421229,130688.32988398944,88342.87666500626
1060,88.41116086598969,83546.86502918822,130688.32988398944,88792.65780644189
1061,88.44652617708606,83514.91512815708,130688.32988398944,88826.17567208114
1062,87.2819079461314,84567.06018399034,130688.32988398944,87722.39583313698
1063,86.70126513902538,85091.62732750908,130651.08122689424,87172.08517589595
1064,85.40065521303889,86266.63066063794,128788.64228963188,85939.41770042825
1065,85.35279395295643,86309.8697125635,128720.1062339068,85894.05666061165
1066,84.93640266285377,86686.0479532342,128123.8449442385,85499.41719944631
1067,83.71293655826916,87791.35764073845,126371.87391428441,84339.8636359021
1068,84.00943815870706,87523.49072550765,126796.45634640547,84620.87631463181
1069,84.00278174670935,87529.50429354809,126786.92454087385,84614.56762637029
1070,84.15717599417,87390.0206930023,127008.01301053315,84760.89648596261
1071,83.9889750860241,87541.97757396862,126767.15376876148,84601.48221064996
1072,82.63754350927857,88762.89444953924,124831.93957479963,83320.64795228407
1073,82.43284761382505,88947.82180910345,124538.82047861768,83126.64514817974
1074,81.58584360511288,89713.02628242424,123325.9331906429,82323.88770932787
1075,81.8861214570454,89441.74780773639,123755.92311480286,82608.47937227382
1076,82.66003344396252,88742.57648356997,124864.1445651007,83341.96303719644
1077,83.04006862474266,88399.24325567369,125408.344869952,83702.14559272004
1078,82.8650363531104,88557.3717602036,125157.7032967546,83536.25681693305
1079,82.31867755160869,89050.96588094805,124375.33197595987,83018.43920606417
1080,81.35897909223317,89917.98132196088,123001.06922195548,82108.8743523042
1081,82.07940815167996,89267.12780376188,124032.70453784874,82791.6689798235
1082,83.12492783465736,88322.57933630461,125494.15358179227,83782.57184963669
1083,82.87484744439467,88548.50817648775,125494.15358179227,83545.5553874601
1084,83.17857129405994,88274.11650179965,125494.15358179227,83833.41303295841
1085,82.0994596597271,89249.01277302214,125494.15358179227,82810.67301885929
1086,83.15139535398617,88298.66792150633,125494.15358179227,83807.65673449039
1087,84.21862178516362,87334.50903821505,125458.39013241038,84819.13241554372
1088,84.98146637747678,86645.33627340825,124378.51126859515,85542.12683454111
1089,86.18744001497366,85555.82971543733,122671.34121774336,86685.10171848745
1090,84.94228328980253,86680.73524868871,124433.97864507629,85504.99062882761
1091,86.70365411680686,85089.46906560448,121940.59120209116,87174.34935607172
1092,87.9975143806114,83920.5635450502,120109.00929708453,88400.61976438205
1093,89.40327714592678,82650.56252335175,118119.01878905803,89732.94700901188
1094,88.70004863883547,83238.09682653236,119114.50543062617,89066.4543956669
1095,88.07290381469535,82678.67558726225,120002.28840367768,88472.07093627643
1096,89.10621997369891,83600.40687480048,118539.5313873854,89451.40778095934
1097,90.43981403049114,84789.98990445693,116651.70253030103,90715.3363320489
1098,90.30398196718573,84668.82595912562,116843.98569737066,90586.5999882637
1099,89.5975250821875,84038.65734274824,117844.04241402517,89917.04764396875
1100,89.53599119882217,83983.76832833832,117931.14946141631,89858.72822386581
1101,88.38104018195995,82953.53718510082,119566.09215409445,88764.11059424517
1102,87.27282458122447,81964.99463339924,121097.81107441169,87713.7869733514
1103,87.80240418472776,82437.3864425642,121097.81107441169,88215.70191330885
1104,87.66759648950914,82317.13624672506,121097.81107441169,88087.93642573369
1105,87.92450403694117,82546.30107920108,121097.81107441169,88331.42340180105
1106,88.78066428317555,83310.00701685103,121097.81107441169,89142.8587662675
1107,89.67449931200878,84107.31934453949,121097.81107441169,89990.00082359168
1108,89.02753509771709,83530.2189546595,121097.81107441169,89376.83331747413
1109,88.53065831521936,83086.99848192334,121097.81107441169,88905.91283865689
1110,88.54428470104826,83099.15339312366,121097.81107441169,88918.82739688366
1111,88.79149573441151,83319.66881049148,121097.81107441169,89153.12439425012
1112,90.30959456618116,84673.83246952751,121063.30049911392,90591.91939118096
1113,90.9023016912867,85202.53483888117,120308.26711630325,91153.66413954692
1114,92.09953769478346,86270.48473337847,118783.14094276192,92288.35783400726
1115,90.2406990602009,84612.3767931796,121151.06459834162,90526.6229116363
1116,90.3153186608329,84678.93843548707,121056.0087316197,90597.34446534248
1117,90.12779637617133,84511.66614870711,121294.88823710092,90419.61814124697
1118,91.5389056357868,85770.39373502177,119497.31477683045,91757.01258511911
1119,89.38243940133876,83846.79815249718,122210.21725495732,89713.19780557851
1120,89.55112756019554,83997.27015712106,122210.21725495732,89873.0738781539
1121,90.73710434105917,85055.1766803966,122210.21725495732,90997.0965195478
1122,91.20986744656568,85476.88744349866,122210.21725495732,91445.16299368069
1123,92.31639242042834,86463.92193431236,122175.38966503378,92493.88430421404
1124,92.55781718254671,86679.27592340081,121871.76705519327,92722.69729886354
1125,93.22321875628002,87272.82267474418,121034.939214353,93353.33901678212
1126,95.00023353665583,88857.94268590295,118800.11516147337,95037.52447425753
1127,95.14844654462361,88990.15059291545,118613.71829026334,95177.99499559739
1128,94.45836197225199,88374.58628971541,119481.58816838055,94523.95969209213
1129,94.96715905458618,88828.43982303074,118841.71056567713,95006.1777672237
1130,96.21816307751482,89944.35148155107,117268.41252023328,96191.83069815434
1131,95.68021447408077,89464.49441694192,117944.951900459,95681.98394573666
1132,96.54502788372898,90235.91908751326,116857.3380941597,96501.62044175455
1133,94.8948798424636,88763.96583733769,118932.61094735014,94937.67434267205
1134,94.63915563991169,88535.85656369568,119254.21693795736,94695.30889483298
1135,94.14660087323949,88096.49138459536,119873.66774505012,94228.4846544268
1136,93.1842406304371,87238.05368578956,121048.79952308044,93316.3970659164
1137,92.42566543975316,86561.3948712425,121048.79952308044,92597.44901964221
1138,92.30645970976963,86455.0618288118,121048.79952308044,92484.47046757663
1139,90.97968906121025,85271.56536695074,121048.79952308044,91227.00887728171
1140,91.13623828879777,85411.20928894893,121048.79952308044,91375.38014317864
1141,89.43916493205826,83897.3980545802,121014.29831528917,89766.96005615764
1142,87.44012618909677,82114.2298167337,118444.03529675068,87872.3489268604
1143,87.86346232973501,82491.8510922475,118988.3395182293,88273.57044710906
1144,87.2729423588331,81918.38817773452,118229.07877440348,87713.89859838561
1145,87.7550649302936,81488.227782228,118848.96761857455,88170.83561013218
1146,88.66220110834345,80678.86086968929,120015.31748519382,89030.5839790784
1147,89.39067617921798,80028.89933883883,120951.95392667777,89721.00430312363
1148,89.62119765569348,79823.22299144638,121248.3467945249,89939.48358793503
1149,89.35701873892411,80058.92924966563,120908.67889041817,89689.10509097032
1150,89.5874650987531,79853.31992300253,121204.97517707633,89907.51318314727
1151,90.93892128702124,78647.52089414955,122907.53420185966,91188.37076735657
1152,92.37541195841355,77365.8522233058,122907.53420185966,92549.82072560981
1153,92.78680576153307,76998.7975954282,122907.53420185966,92939.72376308644
1154,92.01514852889463,77687.28720374852,122907.53420185966,92208.37706652685
1155,92.81257435191172,76975.80629055038,122907.53420185966,92964.14623027953
1156,92.9113574039697,76887.66987201705,122907.53420185966,93057.7689629424
1157,92.38151692896145,77313.6269517553,122907.53420185966,92555.60677912417
1158,91.9131656249186,76941.038846654,122907.53420185966,92111.72163873621
1159,92.97177637548803,77783.19679559064,122907.53420185966,93115.03171298282
1160,93.3776100501281,78106.05017192417,122907.53420185966,93499.66507705537
1161,94.00949782538062,78608.73665274684,122907.53420185966,94098.54372094135
1162,93.88317327340822,78508.24152218805,122907.53420185966,93978.818226419
1163,93.91179389137052,78531.0101185843,122907.53420185966,94005.94373437109
1164,92.95943260493505,77773.37694019484,122907.53420185966,93103.33276760243
1165,92.8453292808262,77682.6041784912,122907.53420185966,92995.1900772681
1166,92.81325051065156,77657.08451389289,122907.53420185966,92964.78706722087
1167,90.74133514600624,76008.81106407061,122907.53420185966,91001.10631183765
1168,89.8095278451486,75267.5292238169,122872.50321936898,90117.97561275479
1169,89.4436086935106,74976.42909843623,122396.7685101689,89771.17168033609
1170,88.80560211460238,74426.45982663266,121567.29054235561,89166.49387245449
1171,87.37307105609156,75567.66066293795,119704.84430665009,87808.79668120459
1172,87.37967473336309,75562.39995882953,119713.42980558437,87815.05538954478
1173,86.15757732808999,76535.96250231392,118124.57021430788,86656.79902594598
1174,85.80232756106011,76818.96602173024,117662.70686592934,86320.10712106676
1175,84.88505509678909,77549.69510235073,116470.15286296494,85450.75197448707
1176,85.46021300339932,77091.50560612192,117217.9207188438,85995.86425647952
1177,83.37320910920819,78754.08079098331,114504.58858998952,84017.883179953
1178,83.26427910429369,78840.85797600044,114362.96773199619,83914.64356023473
1179,82.30290078817465,79606.72321280817,113113.07132290462,83003.4866036238
1180,81.07035554219806,80588.60884602772,111510.6284019866,81835.3281831771
1181,80.15634389331008,81316.74025505147,110322.31381379747,80969.06351052495
1182,81.46109370486143,80277.3341163396,112018.63052583262,82205.6546084301
1183,82.35351872945051,79566.3993143678,113178.88015380451,83051.46031860106
1184,82.81120976494988,79201.78774844175,113773.92829682215,83485.24207130088
1185,83.6908203690986,78501.06133059988,114917.51778401028,84318.90277244325
1186,85.49650589892103,77062.59350507165,117231.76122687967,86030.26125054076
1187,86.62531085159608,76163.35076379562,117231.76122687967,87100.09865798174
1188,86.35988372394786,76374.79864707233,117231.76122687967,86848.53715531935
1189,85.31186875389454,77209.68146038362,117231.76122687967,85855.26934951807
1190,85.70970908207478,76892.74891463677,117231.76122687967,86232.32693087183
1191,85.04350736545858,77423.46687124482,117231.76122687967,85600.92686866589
1192,86.28375750033612,76435.44327291436,117231.76122687967,86776.38768298221
1193,86.94937137619745,75905.193609372,117231.76122687967,87407.23061259612
1194,85.71239459535147,76890.60954741045,117231.76122687967,86234.87215585049
1195,87.8698570035264,75171.9048185469,117198.35240233346,88279.631070084
1196,85.64999372749307,76940.32010842279,120011.90605868827,86175.73104158315
1197,85.23586314072287,77270.23000402607,120536.79362234836,85783.23418706254
1198,85.77226150935324,76842.91761646072,119856.93842242834,86291.61168725968
1199,85.337385040092,77189.35435684548,120375.66995740516,85879.45269262648
1200,85.5301880535762,77035.7612051137,120375.66995740516,86062.18388600397
1201,85.89740795662436,76743.22188599964,120375.66995740516,86410.22061999132
1202,87.43688141526164,75516.82725530103,120375.66995740516,87869.27365648771
1203,86.80105599027678,76023.34646996377,120375.66995740516,87266.66306141649
1204,85.16992782041231,77322.75622482486,120375.66995740516,85720.74325630194
1205,84.63238398266472,77750.98113034699,120341.36060432957,85211.28012505069
1206,84.49194292064973,77862.86104839199,120151.59397095205,85078.17555164472
1207,85.06280611258407,77408.09286156566,120922.95517043491,85619.21747019334
1208,85.81431782274394,76809.4141892727,121903.62822033944,86331.47102449753
1209,85.71438667534595,76889.02259169164,121903.62822033944,86236.76017174877
1210,84.75431476366388,77653.84710423222,121903.62822033944,85326.84137442532
1211,86.15180042100691,76540.56457439836,121903.62822033944,86651.32389821719
1212,88.30807757536742,74822.80405727543,121868.88800246561,88694.95947500876
1213,89.36824385828625,73978.24111289687,120478.57112596404,89699.74382228359
1214,89.89991097200173,73512.24672017166,119781.33544436474,90203.63722318609
1215,90.63510244284986,74083.69274923422,118817.1950770952,90900.423089762
1216,90.86512435848468,74262.48305828834,118515.54112297035,91118.4289102487
1217,92.2936182760282,75372.81582068911,116642.19423999591,92472.29985639248
1218,92.8329866481979,75792.05342980167,115934.85902045456,92983.49221036845
1219,94.11205417560183,76786.24077883968,114257.47199335652,94195.7426387679
1220,94.81141462325647,77329.8362455208,113340.32093054878,94858.5692559018
1221,94.17374400311147,76834.19074610912,114176.5710916046,94254.20985666235
1222,95.25786090874519,77676.84782977919,112754.84503382671,95281.6936721236
1223,95.82460198928571,78117.3615637156,112011.61286206509,95818.82881390244
1224,95.11467485180995,77565.55287207467,112942.62122954639,95145.98749935189
1225,92.43083107527698,75479.46791388711,116462.25145786705,92602.34480797438
1226,91.71131835183299,74920.20858488845,117369.74663999629,91920.41864805992
1227,89.71174006978241,73365.98616204209,117369.74663999629,90025.29616460986
1228,91.36281948229488,74649.32908882927,117369.74663999629,91590.12498111665
1229,92.50166441298958,75534.52490402659,117369.74663999629,92669.4778890255
1230,92.07472492422136,75202.67546727353,117369.74663999629,92264.84125564118
1231,92.81337728215057,75776.81155771186,117369.74663999629,92964.9072163144
1232,93.47747904957637,76293.00132995054,117369.74663999629,93594.31702839583
1233,90.41110873400649,73909.5880152581,117369.74663999629,90688.13056908853
1234,90.55068853050679,74018.07991649769,117369.74663999629,90820.41886855528
1235,90.38074255343635,73885.98513901065,117369.74663999629,90659.35068482415
1236,91.00205312442871,74368.91437946905,117369.74663999629,91248.20466611732
1237,90.00732113996014,73595.73396994888,117369.74663999629,90305.43640058082
